node,PC1,degree,influence_score
15141,3.4661306415006026,15,0.9976316995645473
3227,3.833271647957981,13,0.9975121402442841
3316,3.463846345462479,15,0.9972902116658832
8703,4.033138364569356,12,0.9968640798528452
11636,3.2861235392490977,16,0.9956945271589559
23370,3.8207116774812304,13,0.9956345036097118
26326,3.2840520026762383,16,0.9953848454629475
9883,3.6200243063247575,14,0.9940528467942984
618,3.805935625295338,13,0.9934255766898643
13685,3.797915306783476,13,0.9922265894878892
7126,3.785544392003312,13,0.9903772154915567
29883,2.9425406545369466,18,0.9901475929567183
29882,2.9425406545369466,18,0.9901475929567183
7964,3.5921688833220635,14,0.9898886361539803
22541,3.587732933550199,14,0.9892254895473707
7420,3.777116917770804,13,0.989117361068717
3286,3.7716940881674503,13,0.9883066821308046
17824,3.233808467255043,16,0.9878737527472523
21528,3.575151009960903,14,0.9873445710604696
2731,3.966103459639361,12,0.9868427829457691
8760,3.39216226840188,15,0.9865738927498771
25864,3.066588250347415,17,0.9864203238591223
5402,3.5681392011978543,14,0.9862963497264716
5244,3.757379080399017,13,0.9861666784532523
2598,3.7502637785308734,13,0.9851029855505979
4566,3.743918703471957,13,0.984154436714294
16776,3.5504737311938226,14,0.9836554730056302
4242,3.942058442135749,12,0.9832482039754374
17488,3.2010817790207717,16,0.9829813185754811
10669,4.160381682654635,11,0.982914615826828
4679,4.158424301051254,11,0.982621999581181
3580,3.19526819403829,16,0.9821122241646691
16621,3.194086067035029,16,0.9819355036085063
3140,3.92555178125722,12,0.9807805619346095
6060,3.918545679409053,12,0.9797331937485128
7256,3.913375531826027,12,0.9789602891842859
11708,3.706779650542944,13,0.9786023817566876
5462,3.907867057169141,12,0.9781368068492338
23616,3.5104878666457617,14,0.977677837605972
6495,3.9044544806853754,12,0.9776266481162925
19057,3.9033797322836055,12,0.9774659799860731
9533,3.899287088424628,12,0.9768541554554263
4731,3.6943146256155712,13,0.9767389388849217
12473,3.500955018149362,14,0.976252736679039
27888,2.573794377117387,20,0.9762491559008537
7481,3.892720213897447,12,0.9758724489928436
19278,2.9931725854251887,17,0.9754451434425264
5964,3.1501354835225803,16,0.9753651676458097
15282,2.990026017619492,17,0.9749747513348317
407,3.311676859793072,15,0.9745418300923927
2186,1.485524671487542,30,0.9739896961603947
1226,4.099591339164155,11,0.9738268416017818
14033,3.674179863201391,13,0.9737289184706814
9620,3.673444660908993,13,0.9736190103494335
7604,3.672456729447268,13,0.9734713208060215
5234,3.872752691762315,12,0.9728874299490524
2435,3.667557422926025,13,0.9727389052780302
19826,3.130642054051004,16,0.9724510224750839
11172,3.8667260857623456,12,0.9719864902351716
1757,4.086554498430771,11,0.9718779158614389
8018,3.4608921443293137,14,0.9702635888772977
2783,3.279403551472112,15,0.969717173367725
13147,3.4553111416366096,14,0.9694292640568001
3705,3.644571021503696,13,0.9693025827574127
7655,3.4528410649280765,14,0.969060003115723
14338,2.389857425836698,21,0.967914465052564
26384,3.444874748620073,14,0.967869088903768
1351,3.632390304022162,13,0.9674816420616492
13753,3.4419856303150818,14,0.9674371838781068
8284,3.833816637785419,12,0.967066734630697
6802,3.6295745194472335,13,0.9670606999676581
24650,2.936576990815351,17,0.9669844578070356
6216,3.625586409027317,13,0.9664645025290561
10997,3.2524522146241024,15,0.9656881179244664
14551,3.6193289457304463,13,0.9655290511004526
14694,3.2495891467496367,15,0.9652601072744164
6511,3.819567122197301,12,0.9649365216224193
14065,3.0796613274891573,16,0.964829724317829
7172,3.6109959159310314,13,0.9642833155266846
4624,3.604980352198548,13,0.9633840265623814
27810,2.910344429830005,17,0.9630628548370357
21534,3.233397508989087,15,0.9628395592094978
12165,3.803328113145664,12,0.9625088918472582
6463,3.800523776115547,12,0.9620896610892574
4082,3.794249384611436,12,0.9611516790000816
1372,3.793750348366527,12,0.9610770762183988
415,3.787730063833822,12,0.9601770815241374
22052,3.2149066226783645,15,0.960075287939355
6890,3.3880525255974576,14,0.9593745237451483
12446,3.384303361226445,14,0.9588140472388478
5017,3.383776123238801,14,0.9587352284739015
10709,3.568197601336077,13,0.957885236524016
16102,3.0273092823580314,16,0.9570034226545456
3643,3.746611413658997,12,0.954030101793944
503,3.744290146528032,12,0.9536830869492995
8589,3.5367882070340992,13,0.9531897295146414
9049,3.740284489815016,12,0.9530842664501749
27149,2.4158114285497483,20,0.952631698167379
27148,2.4158114285497483,20,0.952631698167379
17290,3.3395347582792003,14,0.9521214225127016
20634,2.687300171882176,18,0.9519907452359668
4383,3.528057366664012,13,0.9518845237611866
11064,3.7303248252862464,12,0.9515953592093589
12747,3.328931025319172,14,0.9505362310900127
2368,3.723036321963936,12,0.9505057737780473
60,3.721690377629805,12,0.9503045635606716
4550,3.5153168708463034,13,0.9499798997229194
20939,2.9783174947188864,16,0.9496794583638077
11261,2.977516556413254,16,0.9495597231217965
13635,1.701423238100511,26,0.9493576865262983
3305,3.142337721324996,15,0.949226693353566
7318,3.7137106310653314,12,0.9491116416097967
19712,2.9694908784785325,16,0.9483599347197931
23369,3.1299794408002355,15,0.9473792080989976
3692,3.129457107002403,15,0.9473011224796006
21971,3.305133755130175,14,0.9469786887858818
4163,3.6992609560927097,12,0.9469515060317331
17922,3.49497030814782,13,0.946938216497548
569,3.49358310430473,13,0.9467308382429391
2775,3.4924273056863453,13,0.9465580536148157
3498,3.490538583552518,13,0.946275701528275
18601,3.489801694658868,13,0.9461655412707419
14919,3.2969543022621224,14,0.9457559119979713
7175,3.6891361277231214,12,0.9454379078349311
19260,3.11261057171366,15,0.9447826713508889
8519,3.67391255719066,12,0.9431620797353623
3307,3.279486300081419,14,0.9431445554754389
3281,3.2760339930119007,14,0.9426284572696733
28611,2.9300027633283787,16,0.9424567097262802
22649,3.0960447200897616,15,0.9423061806656999
4127,3.666346501123394,12,0.9420310019133703
2273,3.8831739769757583,11,0.9414738063494602
13658,3.0864495300382973,15,0.9408717600681625
17085,2.917330616236144,16,0.9405623033928328
2391,3.6543839894497054,12,0.9402426816142427
4434,3.081179808709184,15,0.9400839698548141
9752,1.9637901614878208,23,0.940062192082739
13070,3.446499406323293,13,0.9396921213618186
4896,3.4431674387149,13,0.9391940131490397
14709,3.440121613320632,13,0.9387386813985892
14147,3.2499795132194387,14,0.9387334763185948
10949,3.247580775317942,14,0.9383748800807356
7673,3.640460232280138,12,0.9381611674418278
62,3.6383347905049614,12,0.9378434272569198
9650,3.241278397220737,14,0.9374327141718153
3480,2.7357231531038133,17,0.9369580716320272
11547,2.892684101284274,16,0.9368778043349866
20942,3.0580215292977715,15,0.93662195265525
16295,2.7319610406253263,17,0.9363956594650509
18972,3.422560183971687,13,0.9361133581016858
6487,3.6232501168162186,12,0.9355883633623843
8160,3.2271063233990227,14,0.9353140782208177
2735,3.6204405972658567,12,0.9351683578501842
5067,3.6198614456878113,12,0.9350817783298007
12136,3.21829888785738,14,0.9339974219706908
7246,3.03982634776215,15,0.9339018873901909
23618,3.2135807324607994,14,0.9332920873971245
14846,3.6061756726358105,12,0.933035841286999
11252,3.201316853754142,14,0.9314587146209548
13820,3.0197035735982656,15,0.930893659144012
5521,3.589850894216628,12,0.9305953895305343
6022,3.191620958559264,14,0.9300092392375072
17160,3.5848602981010598,12,0.9298493267820357
16699,3.380249913783949,13,0.9297882386700593
5070,1.570044655860323,26,0.9297174143243079
5654,3.0118134026546546,15,0.9297141281853856
12290,3.5831415075841813,12,0.9295923784040423
1710,4.041540296583428,10,0.9293064708428057
4852,3.1857292502476056,14,0.929128465880065
5823,3.578091712757544,12,0.9288374658203606
2079,3.576694517627323,12,0.928628593931131
5515,2.8368475883489523,16,0.9285305966382649
4413,3.370341756377998,13,0.9283070314203323
6225,3.368328399916029,13,0.928006047285183
2499,3.791040451376615,11,0.9277004234217314
6702,2.99664504131896,15,0.9274465535136895
15693,2.994514142200826,15,0.927127997490314
6176,3.35995171095528,13,0.9267537849412362
11066,3.559369230115321,12,0.9260385723544681
6227,3.555929911022249,12,0.925524415769539
10574,3.156476293884821,14,0.9247553327872778
16680,2.809290252724146,16,0.9244109481871703
13289,3.5360535935564408,12,0.9225530312505011
7451,2.7905784434981213,16,0.9216136503299065
15629,3.5296903040538745,12,0.9216017594693672
1488,3.744742011567536,11,0.9207790977012623
12065,3.116619154665913,14,0.9187969410151635
3272,2.9366889182841267,15,0.9184834900028707
11698,3.30255575932803,13,0.9181734509626689
17134,3.504856639767417,12,0.9178892827624168
4091,3.500272052509388,12,0.9172039157859575
5061,2.7576724687510774,16,0.9166944139514668
2107,3.717004819503147,11,0.9166325618430238
3785,3.716598777923676,11,0.9165718611792614
2298,2.753175280005976,16,0.916022112503305
6236,3.488723352945485,12,0.915477457796029
1370,3.28362585956405,13,0.9153435499408931
5328,3.487565585033213,12,0.9153043787708482
11634,3.2827890885798348,13,0.9152184579386773
1890,3.483974895000531,12,0.9147675931819619
11584,3.4833953972588048,12,0.9146809619122841
6346,3.93738181677605,10,0.9137354328495472
6508,3.4735106562701943,12,0.9132032552697542
2457,3.466461563892579,12,0.9121494602697425
12908,3.2593952472975807,13,0.911721225720159
16788,2.8911882803596867,15,0.9116814306491898
14582,3.2584288001129518,13,0.911576747941123
6941,3.25572661291048,13,0.9111727879402436
601,3.4594719394830125,12,0.9111045553571397
9832,3.454666061733762,12,0.91038610684327
1498,3.6742340016925583,11,0.9102385934367736
9176,3.2431792847187126,13,0.9092970412478072
5100,3.049879446761731,14,0.9088197742078443
26502,3.0456267148075518,14,0.9081840175132754
3596,2.8635185286286564,15,0.9075449766968599
19017,2.853741317360788,15,0.9060833450716514
8192,3.419092308913397,12,0.905068054412464
7532,2.8465520273241123,15,0.9050085914028896
4280,3.417265862219455,12,0.904795012112724
600,3.636053451790506,11,0.9045308412285252
12263,3.4122888041378334,12,0.9040509732152007
11007,3.409050412575057,12,0.9035668540330247
5429,3.0121841361192354,14,0.9031845622186963
5023,1.492979294749991,25,0.9026504672433572
8743,3.3986071530016093,12,0.9020056523728974
1356,3.002946556979541,14,0.9018036022045339
27985,2.6513654023398736,16,0.9008021757669051
26454,2.6487428221249547,16,0.9004101165102569
16750,2.99211178409606,14,0.9001838717656008
5892,3.3862189365616806,12,0.9001536918871879
5780,3.181574659985196,13,0.9000875370954812
3651,2.9893038930723037,14,0.8997641097078913
9907,2.807177922154078,15,0.8991224101847404
11423,2.9849986264970494,14,0.8991204994177031
3006,3.376580366397176,12,0.8987127862354373
8140,3.1717452149207594,13,0.8986180968460263
7630,3.37153196574704,12,0.8979580820723789
10930,3.3700885143084816,12,0.8977422951558189
9648,2.9745898937581914,14,0.897564459302312
20255,3.152289133652077,13,0.8957095349968631
13131,2.9540703876782004,14,0.8944969221285235
16394,3.348154091793631,12,0.8944632368691529
18617,2.301788982092521,18,0.8943592456773891
11063,3.345984262402871,12,0.8941388610147347
10190,3.139985430564443,13,0.8938702087260725
4146,3.136478182441512,13,0.8933458971781799
8065,3.340418845756683,12,0.8933068662102179
7662,3.557026102348911,11,0.8927167492512109
6314,2.9397558072254597,14,0.8923569823319809
6150,3.1277157927704766,13,0.8920359750025515
8709,3.330926436248962,12,0.8918878106578938
5400,3.121856801287385,13,0.8911600926053227
6790,2.5862671765895238,16,0.8910704002232626
3114,3.320024955479673,12,0.8902581078093568
8884,3.1139944093007403,13,0.8899847144261447
17500,2.92265432529462,14,0.8898004182828648
12128,3.10982912859324,13,0.8893620311432375
2419,3.313443165458709,12,0.8892741715742118
2973,3.312808819897372,12,0.8891793409002745
9334,3.106718544517017,13,0.8888970183769063
17072,3.1066445109040663,13,0.8888859508171438
8353,3.1053612819541185,13,0.888694116155476
8896,3.527738688302231,11,0.8883384649512817
4382,3.522571656337296,11,0.8875660261523747
16635,3.301856337462365,12,0.8875420136233079
11078,3.299946670552212,12,0.8872565304243647
3333,2.7244396969895064,15,0.8867535656133254
14222,2.9015330010187306,14,0.8866429130718055
7336,3.2911109793293147,12,0.8859356501275051
7562,3.0868013815358397,13,0.8859195277100747
7502,3.289426781039763,12,0.8856838730700509
6734,2.5501902335415867,16,0.8856771240164774
3724,3.287848908042025,12,0.8854479909753645
22035,2.8930464551540864,14,0.8853742278112844
4314,3.0824799098937907,13,0.8852734948642653
6552,3.2855545086149536,12,0.8851049926835624
13975,3.079743672938743,13,0.8848644446394118
6738,2.884748622552714,14,0.8841337539973749
18725,2.8838953710269237,14,0.8840061982577898
26677,2.53805060957428,16,0.8838623265427779
23020,3.0724257108936435,13,0.88377045531422
27745,2.5368432914049985,16,0.8836818400656461
26392,2.871557658862392,14,0.8821617878437834
2685,3.060376054644505,13,0.8819691074488517
9101,3.057137836492412,13,0.8814850141904829
18758,3.2524787244802966,12,0.8801603708690927
13157,3.4709897555312543,11,0.8798548562245809
12542,2.6724354771396075,15,0.8789792616431633
4214,3.462679936991972,11,0.8786125905882972
10338,3.0310833263771,13,0.8775900287063292
9988,3.4537764730183427,11,0.877281578691221
20654,2.041969771214629,19,0.876646863755171
16012,3.227453191183645,12,0.8764192109512027
12664,3.021718063129818,13,0.8761899807207021
3303,2.82874816460831,14,0.8757620375523503
10230,3.2205989559789763,12,0.8753945458736785
2538,3.218042397909396,12,0.8750123565127448
6161,3.011015887076756,13,0.8745900726744158
8543,2.8184479213221936,14,0.8742222159281817
3259,2.6404653959578823,15,0.8741999354697321
10524,3.21147161471399,12,0.8740300657288322
14486,3.210304962893842,12,0.8738556586152681
5531,2.4705922375244307,16,0.8737777239631886
19195,2.634707303749772,15,0.8733391368798624
14235,3.425311443326185,11,0.8730262356828026
6469,3.2041028929648454,12,0.8729284881469601
14159,2.997938204691428,13,0.872635041363837
19711,2.460770404335093,16,0.8723094216412131
2605,2.992524498077133,13,0.8718257262554422
12575,2.7986067622477555,14,0.8712560873676487
14415,2.9886988848041307,13,0.8712538211188504
8977,2.985633803535772,13,0.8707956107362651
18704,3.1886902345978108,12,0.8706243926047246
8338,3.1882902446150485,12,0.87056459661663
9308,3.188210382857626,12,0.8705526577859046
5021,1.3746180360622913,24,0.868800236362468
7136,3.1743974395359027,12,0.868487709587169
20615,3.1694827344233727,12,0.8677529920665755
2255,2.7751031879208776,14,0.8677424507487388
15146,2.5962736841308933,15,0.8675935523397391
31618,2.5939353616969267,15,0.8672439878345053
13974,3.1633351217622634,12,0.8668339626174995
27753,2.421484806334824,16,0.8664364716885895
7160,3.15970971399763,12,0.8662919869459214
4494,3.379774275944769,11,0.8662187154049271
28873,2.260759595098307,17,0.8659540053208257
13756,2.5838280769757795,15,0.8657330123028661
20935,2.759148941229283,14,0.865357391156394
11117,2.945087804973724,13,0.8647342388225063
10707,3.3694660366523506,11,0.8646776984280792
18925,2.754484634944348,14,0.8646601066865243
11309,2.939024981522268,13,0.8638278848272903
19201,3.138630846497508,12,0.863140828755957
6792,2.933459811146824,13,0.8629959268387017
14341,2.930350238843353,13,0.8625310653260367
14067,2.739112941873258,14,0.8623621351985256
731,2.9283545266691244,13,0.8622327189009931
17442,3.129387250728591,12,0.8617589692935463
16749,2.732993190981872,14,0.8614472709088847
8099,2.922802875826648,13,0.8614027819975996
15173,2.732201671016549,14,0.8613289436495462
5509,3.1239140465954733,12,0.8609407596800877
1854,3.343420149118953,11,0.8607840019657202
6983,2.540742750545021,15,0.8592920268348951
746,3.33277779334961,11,0.8591930366758209
10670,3.3322345155432265,11,0.859111820058799
9258,2.9061629146082297,13,0.8589152123938812
5163,3.101119768302207,12,0.8575331583595832
12691,2.8915869654500392,13,0.8567361996188321
12331,3.095188901869753,12,0.8566465311092291
20612,3.0949123365198625,12,0.8566051863279043
20230,2.8884853257554632,13,0.8562725239813327
23751,2.8867135818595453,13,0.8560076594060367
1064,3.304665854071625,11,0.8549904784648026
3731,2.689603532685002,14,0.8549607897399534
14063,3.3005817659747745,11,0.8543799329668127
8358,2.6853802771181385,14,0.8543294395800002
13666,2.3402211306388354,16,0.8542880629937417
16641,2.6845169806845224,14,0.8542003821898372
7464,3.077134961371199,12,0.8539475804913735
16216,2.3350305013550154,16,0.8535120965439937
10951,3.0739819018154693,12,0.8534762179078559
14361,2.8685094496880423,13,0.8532862560771769
1150,3.0721701602922025,12,0.8532053739386954
12339,3.069069186869812,12,0.8527417979046997
6430,3.529190070219804,10,0.8527133326238518
23336,2.673414002912632,14,0.8525405568060169
21336,2.4950682621804807,15,0.8524639779332392
25804,2.489854676122503,15,0.8516845795900605
9364,2.4892637006851577,15,0.8515962324770361
28636,2.486231175516824,15,0.8511428890267576
12178,2.852388235596125,13,0.8508762359080373
718,3.51500801445087,10,0.8505932044344912
8345,2.8501645245606704,13,0.8505438050864362
7980,2.8500445378996044,13,0.8505258678348404
11048,2.84919849698028,13,0.8503993900355962
17374,3.0505537315846043,12,0.8499738537273114
4363,3.270081384122142,11,0.8498203176045827
4460,2.65498523561587,14,0.8497855719379825
5796,3.265037257748784,11,0.8490662524190347
1678,3.499588917003941,10,0.8482881462902873
20222,2.8339986400929127,13,0.8481271069769055
2332,2.298151701045308,16,0.8479989477170311
15476,3.25166842641393,11,0.8470676961706578
13404,2.632425304123616,14,0.8464130039911305
4421,3.246538310981425,11,0.8463007761612926
1896,3.02589238519023,12,0.8462871374620409
13772,2.8214636730959866,13,0.8462532082053957
9228,3.243049411634692,11,0.8457792076401016
2785,2.627027961628859,14,0.8456061352157422
6190,3.021065705116884,12,0.845565579131482
12200,2.814838811807539,13,0.8452628330865071
1856,3.011753674538689,12,0.8441734890952639
4778,2.2690058843682555,16,0.8436418313337832
11288,3.0027606437166523,12,0.8428290875173661
4585,2.6073868407554777,14,0.8426699111088314
22321,2.4292577275245564,15,0.8426257166857718
16609,2.999134623908564,12,0.8422870203491388
8225,3.217967826184289,11,0.8420296682775683
26163,2.100000622095026,17,0.841921549384252
14716,2.996550469383662,12,0.8419007054916052
16643,2.9948356866819785,12,0.8416443562567903
2222,3.212894945458347,11,0.8412713044970581
3757,3.2115046090826747,11,0.8410634579485194
16737,2.251193278754384,16,0.8409789587641618
23706,2.5926427024131358,14,0.840465755107985
21582,2.4094576534090213,15,0.8396657300683357
11607,3.4394188009860067,10,0.83929309217365
7737,2.978719822006793,12,0.839235135791826
2449,2.7731977831257275,13,0.8390377610531792
25933,2.582763528981681,14,0.8389888807802524
7977,2.972446351805199,12,0.8382972914315852
10533,3.192790999941321,11,0.8382658910152282
476,3.425604639613822,10,0.837227961884027
1521,2.963242094911017,12,0.8369213128836641
10590,2.962263208620433,12,0.8367749755364797
23873,1.909508957879797,18,0.8357158479213089
6061,2.955145961390852,12,0.8357109918145191
6513,2.9530418421418965,12,0.8353964392132482
7748,2.9522390904206777,12,0.8352764328770059
12993,2.37563674219411,15,0.8346097164392206
31493,2.3751426133383995,15,0.8345358472813751
6835,2.9460921579415937,12,0.8343575051108671
1433,2.943266470065231,12,0.8339350825355636
16646,2.7388368972312653,13,0.8339010246037404
10913,2.738294346361053,13,0.8338199166591067
6414,2.7339059241185777,13,0.8331638751193836
4738,3.1570406075751136,11,0.832921432082671
1624,2.933869263650754,12,0.832530259247235
5648,3.150863247464513,11,0.8319979555768879
5844,3.1504590165530613,11,0.8319375255966126
22385,2.725325015890556,13,0.8318810832786974
5987,2.9245851353515078,12,0.8311423404263267
3693,2.719714667771574,13,0.831042371501436
5489,2.719247928206774,13,0.8309725968704132
3990,3.1435006302652297,11,0.830897290586847
7480,2.920480115617184,12,0.8305286657801103
5919,3.1409125841603696,11,0.8305103939625721
3072,3.136692214174282,11,0.8298794751788061
4345,2.9145051881701605,12,0.8296354516850446
25585,2.5197389700274324,14,0.8295671053876026
5649,3.13385320777062,11,0.8294550615673915
6811,2.7063625582297126,13,0.8290463150559987
26709,1.8636648125087536,18,0.8288624363636412
19581,2.9086075329417778,12,0.8287537893009342
4743,3.123303141934812,11,0.827877893042423
17819,2.6958558048336747,13,0.8274756214685149
22031,2.897708281678754,12,0.8271244197495691
22975,2.150720070217317,16,0.8259588456602796
16622,2.3165071304864187,15,0.8257702111763772
6542,3.34891753313934,10,0.8257637215195797
4770,2.6825183910992583,13,0.8254817619539131
8319,3.106420976738694,11,0.8253541154665276
4589,2.6797896341954752,13,0.8250738299497042
7796,2.883640703428493,12,0.8250214052296467
6656,3.3375523923073507,10,0.824064704406226
5954,2.6716060726192428,13,0.8238504389357479
8012,2.479589574391044,14,0.8235650231181924
11928,2.867010545998538,12,0.8225353012306773
8696,2.8620049936002485,12,0.8217870026119268
2073,2.8616647240026247,12,0.8217361344460095
7584,2.861586492196853,12,0.8217244392828099
7571,2.4657964109306763,14,0.8215030318843937
5963,2.2842772460111007,15,0.8209520460436717
1411,2.6502419869187586,13,0.8206566424177049
20945,2.6473973295622506,13,0.8202313840243614
10962,3.0666983452761016,11,0.8194158317584697
18717,2.269794724018868,15,0.8187870000426519
6481,3.30204324645484,10,0.8187563103109962
13198,3.0610953113693613,11,0.8185782134099615
10805,3.059890815632424,11,0.8183981488687235
6567,3.0538306829090653,11,0.8174921971204442
13109,2.832649288314202,12,0.8173985092009894
27072,2.617990287360422,13,0.8158352160672173
25124,2.0826243774185693,16,0.8157789676349143
7443,3.0387549492724326,11,0.8152384697075022
1526,3.0359084294685776,11,0.8148129328899876
16722,2.420884191943788,14,0.8147889374630881
10748,3.034994030701446,11,0.8146762360221922
22743,2.074887697961053,16,0.8146223826886149
11827,2.416248543250537,14,0.8140959371230343
10183,3.031027307911517,11,0.8140832358998313
1037,2.412475652715941,14,0.8135319137044201
13216,2.602352490322997,13,0.8134974637089751
3470,2.233726683685349,15,0.8133950547357099
22212,3.015138908843672,11,0.8117080201133203
15990,2.3985311056249787,14,0.8114472915694418
693,3.006799694233097,11,0.8104613599491615
767,3.0063696671172195,11,0.8103970735984789
12665,2.213378567551498,15,0.8103531392815158
317,3.2456269571649123,10,0.8103224296937226
11494,1.7391224190058436,18,0.8102441314057398
4537,3.2437339346974783,10,0.8100394347343394
5233,3.0018584958809384,11,0.8097226818557794
2145,3.241343767012001,10,0.8096821196899027
8033,2.774293670754546,12,0.8086747111979669
3150,2.774220927376732,12,0.808663836520247
20669,1.8749399965965896,17,0.8082764005984451
7429,2.991362032049853,11,0.8081535264935761
17818,2.3758990398989264,14,0.8080639400080711
1493,2.563618599100076,13,0.8077069904515485
22915,2.767406650439607,12,0.8076451449525438
10021,2.561215688159272,13,0.8073477703705443
22670,2.370637652678596,14,0.8072773956915977
10203,2.9826244059325133,11,0.806847306313562
7430,2.7603781196627395,12,0.8065944237825942
19591,2.553627903268646,13,0.8062134442260469
14434,2.5531290939701705,13,0.8061388753714291
15139,2.757131472833687,12,0.8061090704900022
979,2.7531997919034708,12,0.805521308905396
8324,2.5458728555544248,13,0.8050541133408325
4476,2.5429474119345663,13,0.8046167779089388
12482,2.540691316751238,13,0.8042795058607966
2013,2.7406350734227045,12,0.8036429624740693
1382,2.9561751409437003,11,0.8028933074572404
17132,2.955223974120272,11,0.8027511139961518
6338,3.193425854304816,10,0.8025186929511383
5743,2.7275139302465843,12,0.8016814340484606
18590,2.153307570848958,15,0.801372902879468
7969,2.518423729649086,13,0.8009506415625943
6321,3.1799308216822584,10,0.8005012704035481
14141,2.514934376735165,13,0.8004290052359598
14837,2.715445491682132,12,0.7998772783450179
3132,2.711796745266952,12,0.7993318136918894
26329,2.5070517380136126,13,0.7992506002971838
2641,2.930370332830246,11,0.799035650852743
5683,2.9287419958706677,11,0.7987922247129768
13022,2.502795303704413,13,0.7986142901238122
22243,2.1344213198700417,15,0.798549527076684
9293,2.7053475714710022,12,0.7983677027487615
9761,2.7052760917441305,12,0.7983570169789141
1001,2.5009536078149552,13,0.7983389681651987
2913,2.7012709901732266,12,0.7977582794700456
28034,2.1269169261809133,15,0.7974276673926153
3401,2.491139128811627,13,0.7968717652478032
5313,2.6914153476620784,12,0.7962849228669839
8758,2.6908648059706177,12,0.7962026203448037
26054,2.294510771981674,14,0.7958969055593285
27967,2.110889274878317,15,0.7950316342723455
27816,2.1063419188156347,15,0.7943518331255561
21117,1.9389831278636784,16,0.7943055037522367
14255,2.105956466505181,15,0.7942942104280881
7956,2.8974529690778543,11,0.7941147118895948
16984,2.6757253652472204,12,0.7939393691228518
2178,2.675230510932046,12,0.7938653915133767
4102,2.895662510190818,11,0.7938470495407686
2949,3.131677068223271,10,0.793287637583477
16489,2.462679870327245,13,0.7926172849986695
5197,2.666079068529242,12,0.7924973083999258
6449,2.4599917900451373,13,0.7922154338937087
3567,2.090747321715837,15,0.7920205388864354
7658,2.8778616102018644,11,0.7911859268884912
12095,2.877132084411368,11,0.7910768673685953
17300,2.876349932684636,11,0.7909599406020377
35734,1.7570563211538504,17,0.790653532133982
7794,2.449016505442345,13,0.7905746978359922
14156,2.0779471519622086,15,0.7901069939698573
10366,2.8695250272750195,11,0.7899396601445073
8404,3.1069359641164755,10,0.7895889980415547
9255,2.6460828031587704,12,0.7895079924231307
16659,2.2505794930258687,14,0.789329455506502
8194,1.742618904405522,17,0.7884952290833955
11864,2.2439900926817087,14,0.7883443815758777
27090,1.8963804580961876,16,0.7879366724214547
8723,2.6342589554991136,12,0.7877404015224619
11416,2.633745757159262,12,0.7876636815966078
7533,2.429371133063488,13,0.7876378381557376
15535,2.631999260148691,12,0.7874025912719698
6436,2.631950010502241,12,0.7873952287594076
19708,2.849972320266035,11,0.7870166533545563
1136,3.0857460356095845,10,0.7864212369292054
3971,2.625358018688144,12,0.7864097674203177
16773,2.619641201587475,12,0.7855551391995559
4500,2.839681369808412,11,0.785478220949833
4707,2.413298384741124,13,0.7852350633144916
35547,1.8782810574194744,16,0.7852309257927261
8350,2.0448258336782943,15,0.7851555650863004
18567,2.221343595377716,14,0.7849588725843216
17256,2.411046927252733,13,0.7848984845725899
24753,2.2203719250436613,14,0.784813613977279
2814,2.6103323128993265,12,0.78416351885615
952,2.6009064439392016,12,0.7827544106974191
10348,2.600466967344047,12,0.782688711708984
20217,2.8193744983655438,11,0.7824424713176774
1453,2.819333089428096,11,0.7824362809418246
23379,2.598681449398376,12,0.7824217879998332
11985,2.8188181302341766,11,0.7823592977793561
6397,2.8155523894229484,11,0.7818710900564534
7727,2.812074042331972,11,0.7813510990311667
3690,2.3870894925521218,13,0.7813169986807634
1749,3.0456738514229524,10,0.7804306972861844
13768,2.803025155972274,11,0.7799983474014953
8600,2.580036323212772,12,0.779634458837944
16228,2.18482741660317,14,0.7794999333974346
13207,2.373684537255151,13,0.7793130421271244
6808,2.797586585692492,11,0.7791853153314027
7227,2.371291068702835,13,0.7789552336238446
8002,2.5716775019826703,12,0.7783848676074128
12896,2.3649645709148506,13,0.7780094619727688
26851,2.173941683730073,14,0.7778725847603872
4199,3.025132577524649,10,0.7773599059603902
5271,2.359874142616055,13,0.7772484749404207
24966,2.559019930625135,12,0.7764926402546802
12321,2.7771075921078485,11,0.7761238345210079
6880,2.770574596955293,11,0.7751471928119666
23361,2.768817513155382,11,0.7748845198288705
17284,2.5432724294817217,12,0.7741384878221905
23392,1.9695423130896053,15,0.7739011519888686
15942,2.539629765321062,12,0.7735939324278798
12416,2.9998292394821595,10,0.773577215979272
3574,2.332014998045158,13,0.77308370794905
8066,2.534933306288394,12,0.7728918413243355
7107,1.9585951361260885,15,0.7722646178465398
6443,2.748288275533304,11,0.7718155278507122
7177,2.1325058401878074,14,0.7716781866156321
330,2.745486723412788,11,0.7713967134191908
14942,2.3206659189476424,13,0.7713870919640364
16025,2.5213030283765696,12,0.7708542004561489
4564,2.5208412771790543,12,0.7707851715546785
8421,2.978960799312425,10,0.7704575153524589
12277,2.518505302694109,12,0.7704359580530641
8383,2.518114913576044,12,0.7703775973338909
21506,2.5176778521227954,12,0.7703122593939891
9078,2.975851028413089,10,0.7699926241509605
2115,2.73154792558402,11,0.769312950762771
13104,2.730870043715734,11,0.7692116116846128
8642,3.2293839757236933,9,0.768633622325646
