node,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
10387,3.8600188963718987,2.5412565633541675,-0.9171513163228306,-1.9230570985402122,0.9638557347229129,-0.14558028632776815,0.025337149439647513,-0.22005293453644845,-0.10811327033499576,-0.3210405974890155,-0.25872428400025693,-0.22648016667585796,-0.04084423789906283,-0.018118576469216545,-0.08761710345798616,0.14659504024469397,0.19688983815475186,-0.03858851404311638,-0.25067840550105885,0.04944365770362646
10388,4.828497406839813,2.8558512987125866,-1.0452008678914881,-1.559539704287931,0.7030300063478995,-0.5481924025150415,-0.27416482811256815,0.3159783521446753,0.32534675245367434,-0.09320073738271882,0.0005897489698652856,-0.2213692612281954,-0.30795011593776167,-0.36163829810917747,-0.1385483085185947,-0.12173892060786061,-0.050341631671273916,-0.1534499331167601,0.3564384070709296,-0.15052699377952505
10389,-1.9842842519130777,-0.7830583137017839,0.9371632494747906,-0.7241764869631055,-0.28115354960643585,-0.12323163325663004,0.06119893976453497,0.024051580170548714,-0.010806469512989681,0.001521090171582799,-0.00016710302575963316,0.0002448712620272415,-0.0005063602539762556,0.0003193128112460629,-4.600025823061637e-05,0.0003626043425055996,-0.0002911117476928658,-8.111100109360184e-05,-2.5244850181574756e-05,-0.0001688197815290828
1039,1.953746037666748,4.072178137649145,-0.9403474099403013,-0.4446943551721578,-1.459040037297408,0.8330004764249344,-0.11690071932317363,0.5523069426959707,0.4017714604880728,-0.08450925977758762,-0.22786821659692622,-0.3293113944623247,0.4768674621420537,-0.1942012997081279,-0.05182162972503446,0.07482702613310968,-0.023651003944071398,-0.002691516774424664,0.001879132995837318,-0.0005817206813367772
10390,-1.9111711487137581,-0.5894500459550102,0.9741637098654542,-0.509092803612241,-0.05882250021141407,0.060318462909709575,-0.0792665410978911,-0.05139407270356663,0.021771927287406793,-0.004905157837491528,0.0023541802164105388,-0.0007202528701076565,-0.00010522588351209882,0.00031766415848795843,0.00017995925157746607,3.1309867187971295e-05,-0.0003768196600022648,-0.00020741988629701796,3.85254604158388e-05,-0.00013481261979326106
10391,-1.9111711487137581,-0.5894500459550102,0.9741637098654542,-0.509092803612241,-0.05882250021141407,0.060318462909709575,-0.0792665410978911,-0.05139407270356663,0.021771927287406793,-0.004905157837491528,0.0023541802164105388,-0.0007202528701076565,-0.00010522588351209882,0.00031766415848795843,0.00017995925157746607,3.1309867187971295e-05,-0.0003768196600022648,-0.00020741988629701796,3.85254604158388e-05,-0.00013481261979326106
10392,-1.5057557132000585,0.3813172746838662,1.004313381376959,0.477210946125554,0.6341423301187805,0.29778907780272434,0.031870484663609394,0.21216725812765183,-0.1695203862514146,0.05285629271417662,-0.02550742248670218,0.004190751543644484,-0.0010221671605439451,-0.0003891985405332045,7.638898399953676e-05,-0.0001449102939118197,-0.00031490172995047065,0.0008046184870230997,2.8649894824383722e-05,-0.0003031707069248065
10393,5.294882881301648,3.403071590816704,-1.453092013633862,-2.3119691949733365,1.1890947459788646,-0.6726191156944911,0.10279554405092504,-0.6555516458481679,-0.6792798173816819,-0.4989932120107851,-0.48984874071653833,-0.22310161506360937,0.0998623328223564,0.2353928011255589,0.2689991052389464,0.2214856486478631,-0.024543587164021736,0.45886572541079246,0.32242365892031283,-0.05352068163206101
10394,-1.2784266582882646,0.753972622588014,0.8259951983348414,0.6143620921904227,0.2227619418413262,-0.3293445365208198,0.4461977501993743,0.10572243051039201,0.13262056859379265,-0.13705592681570905,0.08807290889949096,-0.020607597721407522,0.004313172074140002,-0.0012199711058809388,-0.0004508613252434902,3.0945982358230815e-05,-0.000244464932886174,-9.003616609890978e-05,-0.00010156490966123679,-0.0004551386418308231
10395,-0.6391335607589225,1.5429220119858853,0.37603927784754604,0.42354327719885193,-0.77592892579107,-0.5181765185088499,-0.27951828146192886,-0.2460322345295375,-0.2197401232148548,0.1863636837337424,0.040603940791952245,-0.10283363745695644,0.06188112194450787,-0.025641415360719046,0.005607183829460439,-0.0004175053233055438,0.0005426949500234974,0.0005714153179856477,-0.00041408834742100474,0.0005598838843035256
10396,10.542653288038201,-0.7663918752107318,0.07632722798491465,0.4959082534036921,-0.3069759249441689,-0.026599332962510006,-0.0920104348336426,-0.03421327298203692,-0.09338176501228387,0.052610276218363186,-0.0345132660418375,0.02834402503310012,0.07709577563582305,0.03126779952101586,0.02533599820663161,-0.004138273205387723,-0.028196608917984752,0.002248026214962483,-0.018897736569551574,-0.07631967299876284
10397,11.891148749448114,-1.2114629029530088,0.04258805437968386,0.3758859052813144,-0.4029202763905018,0.24100011475286473,-0.026427032676653018,0.07459278022721635,0.010282074762740382,-0.11069638069890138,-0.06676835297189422,0.04116882792727189,-0.018513644597091764,0.07024397616640515,-0.020892556512198422,0.04079243287032684,0.029520223718273595,-0.008445294449771339,0.06150757124457461,0.037642619695010086
10398,-1.854783124889489,-0.4401308796693403,1.0027000836578484,-0.34321085728127226,0.1126489318789956,0.20188032723597674,-0.18759966518599053,-0.10958106088413043,0.04689781217741305,-0.009861361445051136,0.004298704156799781,-0.001464598824181567,0.00020414649228216018,0.00031639264535373175,0.0003542291110805228,-0.000224198926032464,-0.0004429213516245787,-0.00030483482447371107,8.770791384616858e-05,-0.00010858480887778374
10399,-0.8599316721634489,1.3123794519393055,0.5737257591564474,0.5877155716156289,-0.27137252881104634,-0.3364793497495015,-0.07147311833000575,-0.1530850407349047,-0.02487402901278867,-0.01327430483359525,0.1408998915941629,-0.10284165186105458,0.05159377159385711,-0.019695388577537755,0.004583602878782462,-0.0006700529072091972,0.000200915428763684,4.862475725635625e-05,-0.00022328416564787768,0.0001970780880065174
104,-1.743714202091329,-0.17322947681115686,0.4227537127977073,0.3874661031150745,0.7236973313871903,0.6870596882685084,-0.553643942086657,-0.30779903364232913,0.13497245643856046,-0.027049500847705854,0.010590304447973667,-0.003915336189631079,0.0015384519615390098,0.00011068364612098074,0.0011086980647988852,-0.0014129165671719723,-0.0005729839032390831,-0.00042513465354565143,0.00017047953898529888,0.00017370292991257066
1040,14.886018390312964,-2.1347929931743495,0.5072406525857067,0.7192483121647115,-0.43363783421017693,0.2557395241391319,0.16556732999264936,-0.13163210090639776,-0.03692174442607702,-0.025081440858758398,-0.07628052775601417,-0.04885922650454952,-0.0511284034257359,-0.026839277576461058,-0.023110460887240097,-0.011008939130187623,0.004454072390717379,0.021707971770263804,6.821677465752634e-06,-0.01921234573925775
10400,-1.315422642892416,0.7953760613981855,0.9474827103595976,0.8565671724086669,0.7405098134114597,0.09278899982570842,0.4450269512601223,0.6124757114035778,-0.4101812057615205,0.11785363603125465,-0.05555835995759014,0.010658730973278576,-0.002726692137741198,-0.001004038911648848,-0.0005224208948856281,0.0004459625770860991,-6.796393810994434e-05,0.001974280853621964,-0.0001234103024874731,-0.0005269759442179713
10401,-1.6971156586504679,-0.10261047158677543,0.9462994261725773,-0.03995321810563281,0.17200183504568237,-0.00950549140457371,0.2020619445334089,0.2583511470053158,-0.17227363654135616,0.04895617436581444,-0.022823765604245996,0.004440025894195399,-0.0013751795070618843,-0.00023009500149148284,-0.0002140744242110305,0.00035373995214354017,-0.00020974818392817713,0.0007553087496152869,-5.7618381384755635e-05,-0.00031299380179464675
10402,6.371956718795835,2.701504274724861,-0.7915564911763676,-1.8983030105564562,1.426909961327246,-1.1344609841749638,-0.7381293657535994,0.5723561769097181,0.20032727259611724,0.027777613621618368,-0.05728922112087997,-0.32847077446603107,-0.47687172494314894,-0.5069724395532746,-0.4629401753563816,-0.27347223811994364,0.08184730526034958,-0.3623384561458728,0.3745814533411885,-0.19954717687579684
10403,-1.9842842519130777,-0.7830583137017839,0.9371632494747906,-0.7241764869631055,-0.28115354960643585,-0.12323163325663004,0.06119893976453497,0.024051580170548714,-0.010806469512989681,0.001521090171582799,-0.00016710302575963316,0.0002448712620272415,-0.0005063602539762556,0.0003193128112460629,-4.600025823061637e-05,0.0003626043425055996,-0.0002911117476928658,-8.111100109360184e-05,-2.5244850181574756e-05,-0.0001688197815290828
10404,-0.7563741485839517,1.7219777011345232,0.6574197421981964,1.1888791954940003,0.17997331980912615,-0.3658661292069963,0.13527808404959937,-0.18234275664356447,0.04206087881973578,0.17956924691599357,-0.22865268663766505,0.0802409005791683,-0.027128421385629934,0.006427179790929387,-0.0037441825530531796,0.0004296996044939504,-0.00017144768407760842,0.000362502587976367,-0.0002958661325348114,-0.00020340831653444433
10405,7.699876382088982,2.220876728393808,-0.6545972618826639,-1.3581457332232738,0.7580220965161298,-0.6728490180464175,-0.555169202121643,0.3390837262877682,0.3833169958387804,0.3924674258321813,0.22812499142914822,0.14991486717969307,0.11297963954210838,-0.055500170981754214,0.2463017713478115,0.21849111560855816,0.1449847075131909,-0.24117340572720114,0.2168959896734241,0.42633355529069084
10406,2.4670730626359325,3.1800896542164656,-0.9283316098896212,-1.5773450342262045,-0.06485559567793626,0.9404995574255989,0.5892722414647062,-0.40096433952083843,-0.046504852214102804,0.3230352842521403,0.4534066949681179,0.2225527055542269,-0.3446062744180387,-0.20965423808578468,0.11017465022922751,0.3692165629976239,-0.3098040072441303,-0.10395597369881115,-0.01454457463853261,0.000888901753542388
10407,-1.9842842519130777,-0.7830583137017839,0.9371632494747906,-0.7241764869631055,-0.28115354960643585,-0.12323163325663004,0.06119893976453497,0.024051580170548714,-0.010806469512989681,0.001521090171582799,-0.00016710302575963316,0.0002448712620272415,-0.0005063602539762556,0.0003193128112460629,-4.600025823061637e-05,0.0003626043425055996,-0.0002911117476928658,-8.111100109360184e-05,-2.5244850181574756e-05,-0.0001688197815290828
10408,5.578528874214246,3.2369130423490122,-1.453789493821008,-2.356946636428068,0.9036058565025328,-0.35195527519904035,-0.13415926693931138,0.09505693199952163,0.14310280702510692,-0.04945676626245332,-0.33276142098793554,-0.6058825704125622,-0.5317603748188542,-0.1456132179319764,0.1057395988778573,0.3105245555959219,0.40315713834415706,-0.10930706492138792,-0.5603425300442907,0.11052756345843712
10409,-0.9406650500356485,1.332343364914776,0.7207912549990122,0.8582848258000065,0.14724604146260178,-0.11900530761232962,-0.21039824717005512,-0.3670603842757475,0.05263500140197703,0.23895814242498048,-0.2796542734155224,0.0943667764986805,-0.030919169345656142,0.007741518231387888,-0.0036024510994622865,0.00022091012820093064,-0.00029223528441995087,9.312641003763208e-05,-0.0002091589905929867,-1.343173812390817e-05
1041,12.90408493562736,-1.2308135176898274,0.3651808080140886,0.46249294556831416,-0.3011788633602833,0.4001645118256321,0.30665731108052163,-0.07153613033902965,-0.06220825533349894,0.08911021797835929,0.043461384035197316,-0.05768379651263019,-0.09443255340595515,0.038279322547255946,-0.007234869922190513,-0.09511563286881793,0.039581337926490254,0.04570977448633401,-0.006300253156774685,-0.003536978806281565
10410,-1.9842842519130777,-0.7830583137017839,0.9371632494747906,-0.7241764869631055,-0.28115354960643585,-0.12323163325663004,0.06119893976453497,0.024051580170548714,-0.010806469512989681,0.001521090171582799,-0.00016710302575963316,0.0002448712620272415,-0.0005063602539762556,0.0003193128112460629,-4.600025823061637e-05,0.0003626043425055996,-0.0002911117476928658,-8.111100109360184e-05,-2.5244850181574756e-05,-0.0001688197815290828
10411,-1.6974046519744248,-0.09523597561236812,0.9600114401686225,-0.0244647291541862,0.21387067290324363,0.05155593165467509,0.1321439186042996,0.20465480867212507,-0.14295165818289468,0.04158642036803579,-0.01952061143736404,0.0036312304434492353,-0.001128037028805333,-0.0001748420789362228,-0.00010755616220911045,0.00022354345630905652,-0.0002519433671734243,0.0006202159210904932,-2.9089266397014717e-05,-0.0002848661129045046
10412,0.161529155730632,2.2360791967323523,0.12722188903873538,0.25921541961356653,-0.15529768735940197,0.4186460938199881,0.12569146235295356,0.15891432133275338,0.2315384458912695,0.05428121777452262,0.010118610887219937,-0.26371020937706047,0.11483578644817657,0.144404611775509,-0.24934091433399272,0.13780745647386508,-0.03346806013556463,-0.007860561470414317,0.0013045364820241903,-0.0010824916010576436
10413,-1.7496034972795782,-0.16160836301058856,1.0559284992904858,-0.033794066994870545,0.4324916954632211,0.4659332796856624,-0.3896716101953569,-0.21811626629666578,0.09376470051413328,-0.019106084250492913,0.007925791790976938,-0.0028530147492798193,0.0007812135549663381,0.0003140209133991782,0.0006792917340106618,-0.0007007951586959039,-0.0005662197195703299,-0.0004865412618724986,0.00017944711280916092,-5.966251655362596e-05
10414,8.47796605304608,0.04668804043674573,0.0638525704225675,-0.08022580792408514,0.3006224157357414,0.11729405808620545,0.21207914063226843,0.049897249134504204,0.08480854840199781,0.1732045402603278,0.16929646249586405,0.08889699628318866,0.01199203925877137,0.16356688242100476,0.16418528163212576,0.061792668296720074,0.14602953088387827,-0.0715448847983974,0.07290314575749604,0.11459857353264037
10415,8.5007319302193,0.7614645793075907,-0.5736834323825007,-0.791163141915771,0.11134239724506148,-0.039630488210971974,-0.11260389338640736,0.11938701913720595,-0.05206009657066617,-0.26192918408339994,-0.14851253551414828,0.017950045526849447,0.21545444411610634,0.03011259511344359,0.10167668813620906,0.022788182136805283,0.10593087576755508,-0.16371231685628676,0.05094170443504312,0.13268552677432818
10416,-0.08306716131003611,2.497756221018723,0.20479292731460835,0.9104449733943396,-0.7101724302355148,-0.22212643114516895,-0.6948613772697537,-0.17715044496055676,-0.5106046964211948,0.15424440633249287,0.33408898046382973,-0.2878360055155753,0.14928506658959026,-0.057073877317615145,0.014926556730928969,-0.001966789966371101,0.0011052743166330395,0.0012276712448032233,-0.0004119871092041236,0.0011100183671626889
10417,-1.9842842519130777,-0.7830583137017839,0.9371632494747906,-0.7241764869631055,-0.28115354960643585,-0.12323163325663004,0.06119893976453497,0.024051580170548714,-0.010806469512989681,0.001521090171582799,-0.00016710302575963316,0.0002448712620272415,-0.0005063602539762556,0.0003193128112460629,-4.600025823061637e-05,0.0003626043425055996,-0.0002911117476928658,-8.111100109360184e-05,-2.5244850181574756e-05,-0.0001688197815290828
10418,-0.22778997514155977,2.598747921114447,0.42703522507266695,1.5496722538018872,-0.1385701898830664,-0.6713875850173979,0.2017702183609493,-0.1898207317968276,0.08297669176761102,-0.031329215158746954,0.11377055837234884,-0.08735323491335302,0.04518769585660817,-0.01830277038355841,0.003054320367675534,-0.0005734451760271531,0.00029628496691223546,5.090070332082904e-05,-0.0003810990202501061,5.0394713148808404e-05
10419,-1.9842842519130777,-0.7830583137017839,0.9371632494747906,-0.7241764869631055,-0.28115354960643585,-0.12323163325663004,0.06119893976453497,0.024051580170548714,-0.010806469512989681,0.001521090171582799,-0.00016710302575963316,0.0002448712620272415,-0.0005063602539762556,0.0003193128112460629,-4.600025823061637e-05,0.0003626043425055996,-0.0002911117476928658,-8.111100109360184e-05,-2.5244850181574756e-05,-0.0001688197815290828
1042,15.315872455417061,-2.307233517424512,0.5030042240623845,0.6400661882094094,-0.29788989015142453,0.18624026383423373,0.11973796538508413,-0.04853456795591426,0.0014577223059279987,-0.047132455624198044,-0.017119943903164243,-0.06308145951850772,-0.06208579771928208,-0.020098803053718053,-0.033343591008779136,-0.007637958286316094,-0.035466068995243745,0.02025378634623755,0.03421569861640348,-0.015933624243452457
10420,-1.2967159400822115,0.3548714281219206,0.6486238686197011,-0.2410188590022384,-0.5286627803171622,-0.13601367924616856,-0.2851320100125609,-0.050685338392202704,-0.21891401946769357,0.027537869321504323,0.19473314166275024,-0.14374046953905895,0.07141380901820375,-0.026475541400433365,0.007270477454694508,-0.0007424503607204692,0.00030595683513795176,0.00036101248185268093,-0.00015255934798042193,0.0004039477393960137
10421,-1.7396705097796537,-0.19719645253486084,0.9555830385524283,-0.12880528445090747,0.1376624955379232,0.02106879986605578,0.12709314628255705,0.1821850968510572,-0.1257400551504101,0.03625042346159083,-0.016923205572902736,0.003194603174338257,-0.0010555097550710311,-0.000106272875209877,-0.0001067198576842011,0.0002541107086184751,-0.0002544539524462656,0.0005272823546766157,-3.0728845071357e-05,-0.00026993524295822657
10422,-1.7396705097796537,-0.19719645253486084,0.9555830385524283,-0.12880528445090747,0.1376624955379232,0.02106879986605578,0.12709314628255705,0.1821850968510572,-0.1257400551504101,0.03625042346159083,-0.016923205572902736,0.003194603174338257,-0.0010555097550710311,-0.000106272875209877,-0.0001067198576842011,0.0002541107086184751,-0.0002544539524462656,0.0005272823546766157,-3.0728845071357e-05,-0.00026993524295822657
10423,-1.2689755523466606,0.930623255709675,0.991848211085291,1.017798451122108,0.9460969314374431,0.3023980817910906,0.24971361514588533,0.4832722994793118,-0.3451545818640722,0.10263973853391167,-0.04896962085018219,0.008822439878189136,-0.0020974663757738366,-0.0009219274220533771,-0.00021719451396897692,3.75512618607004e-05,-0.0001864358427544653,0.0016899416940040256,-3.957602821709796e-05,-0.00046283084439494493
10424,-1.9842842519130777,-0.7830583137017839,0.9371632494747906,-0.7241764869631055,-0.28115354960643585,-0.12323163325663004,0.06119893976453497,0.024051580170548714,-0.010806469512989681,0.001521090171582799,-0.00016710302575963316,0.0002448712620272415,-0.0005063602539762556,0.0003193128112460629,-4.600025823061637e-05,0.0003626043425055996,-0.0002911117476928658,-8.111100109360184e-05,-2.5244850181574756e-05,-0.0001688197815290828
10425,-1.9111711487137581,-0.5894500459550102,0.9741637098654542,-0.509092803612241,-0.05882250021141407,0.060318462909709575,-0.0792665410978911,-0.05139407270356663,0.021771927287406793,-0.004905157837491528,0.0023541802164105388,-0.0007202528701076565,-0.00010522588351209882,0.00031766415848795843,0.00017995925157746607,3.1309867187971295e-05,-0.0003768196600022648,-0.00020741988629701796,3.85254604158388e-05,-0.00013481261979326106
10426,-1.799767323175513,-0.29444544706630993,1.0305420149000384,-0.1813657056278964,0.27994754721790205,0.3399972345123534,-0.29329646513877194,-0.16635204853306435,0.07141224994711952,-0.014696954119434546,0.006195907432905517,-0.002190830861387743,0.0005059901840476901,0.00031515207493248027,0.0005242580531307549,-0.00047348982418135186,-0.000507414435662854,-0.00039987913635472066,0.00013569349522002082,-8.29952608344999e-05
10427,12.950905474239036,-1.336513846497658,0.3666694271713,0.2997837042010415,-0.013332776674888183,0.10221917290573271,0.0640251875669,-0.1730406226908781,-0.0701593664317878,-0.1126893109488582,0.020266433028878903,-0.01680764715813089,-0.04730334795880791,-0.08027542055867219,-0.018910955662057367,0.002086416389026207,-0.020082549776537603,-0.019117921992306115,-0.07081825793105423,0.003912865334331508
10428,2.2594637585185127,4.402616243394002,-0.6697686780583427,-0.4597172488307807,-1.059712563446599,0.930440123065203,0.2696315095660014,0.32046491325810894,0.6441749188925618,0.39327944115244257,-0.5494563522190592,-0.432412578268972,0.37683797730426777,0.14933840895328546,-0.43437025657664047,0.2623435582741857,-0.06617748958633658,-0.013684811024930878,0.0031519332362583874,-0.0016636620713880491
10429,1.7892655169899465,2.674307903238584,-0.6307180403368472,-1.22991257933965,-0.09530785725510164,0.45765925886561504,0.6718057167581407,-0.3963271634924368,-0.13685200594414856,0.40059343152874577,0.2389783317729923,0.3140203279491203,-0.30028021632259216,-0.29881958179913937,0.22624400809358544,0.2699414193295351,-0.2649450711096621,-0.08929667099155902,-0.013686913025283663,0.0013816848566359878
1043,15.10783894711588,-2.124333121903178,0.4645077352618966,0.6796304566801757,-0.4778576344636856,0.20586081817494598,0.03618714518876386,-0.05158823275176473,-0.08887023866844383,-0.051545332107810135,-0.004878592837364017,-0.10543494355660969,-0.03233533053482478,-0.015268057282115227,-0.05857506023134448,-0.008087030288122087,-0.026535799134821927,0.04254808809385959,0.00439772868429724,-0.012175050677436652
10430,-1.9842842519130777,-0.7830583137017839,0.9371632494747906,-0.7241764869631055,-0.28115354960643585,-0.12323163325663004,0.06119893976453497,0.024051580170548714,-0.010806469512989681,0.001521090171582799,-0.00016710302575963316,0.0002448712620272415,-0.0005063602539762556,0.0003193128112460629,-4.600025823061637e-05,0.0003626043425055996,-0.0002911117476928658,-8.111100109360184e-05,-2.5244850181574756e-05,-0.0001688197815290828
10431,-1.5500097880789538,0.3050375134885794,1.0515649311800794,0.42913747581137857,0.7144054518555828,0.49721113528623734,-0.23728455495898304,-0.0135264288145412,-0.04122931796872703,0.019580267471822045,-0.010382812970249108,0.0006910007908851607,-1.4937944108771465e-05,-0.00011054960069754444,0.000479435589561794,-0.0006052913210409756,-0.0004767865274943637,0.00019962789498855366,0.00013469599126762454,-0.00018171818533690062
10432,-1.5500097880789538,0.3050375134885794,1.0515649311800794,0.42913747581137857,0.7144054518555828,0.49721113528623734,-0.23728455495898304,-0.0135264288145412,-0.04122931796872703,0.019580267471822045,-0.010382812970249108,0.0006910007908851607,-1.4937944108771465e-05,-0.00011054960069754444,0.000479435589561794,-0.0006052913210409756,-0.0004767865274943637,0.00019962789498855366,0.00013469599126762454,-0.00018171818533690062
10433,-1.0484775315873116,1.0940289937598924,0.7095029173630976,0.6497151478123679,-0.020533919052743224,-0.2900218994663353,-0.03357008827929105,-0.30302978787322565,0.1049033317448869,0.1529604461890638,-0.20391528819790558,0.07209067442620554,-0.024384555942842463,0.006204425433048115,-0.003156277722162115,0.0003204843815901203,-0.0002601463638664845,-9.56340263155954e-05,-0.00021911233342826776,-9.30090153893661e-05
10434,5.475430208899367,2.661915569631268,-1.0972549464627532,-1.8046816418000728,1.2056947504501359,-1.076695435891271,-0.42796021461345923,0.093999833809834,0.07078015675072417,-0.13882824232135152,-0.1543308835886123,-0.5061943443371574,-0.3509576142710825,-0.26301499985657933,0.004362005248743007,0.12820467313831088,-0.06260090890325791,-0.02406902936846652,0.31215139065913994,-0.12685806977618705
10435,-1.9842842519130777,-0.7830583137017839,0.9371632494747906,-0.7241764869631055,-0.28115354960643585,-0.12323163325663004,0.06119893976453497,0.024051580170548714,-0.010806469512989681,0.001521090171582799,-0.00016710302575963316,0.0002448712620272415,-0.0005063602539762556,0.0003193128112460629,-4.600025823061637e-05,0.0003626043425055996,-0.0002911117476928658,-8.111100109360184e-05,-2.5244850181574756e-05,-0.0001688197815290828
10436,0.6344256509464312,3.013049364348015,0.18780929000387242,0.13745925247165794,-0.7907434984975695,0.6607098720707761,-0.5390301309003266,0.3434351701029817,0.22364159059277225,-0.42718149469727335,-0.20072572669658692,0.2677987047092507,-0.007421475974982926,-0.12312675803880929,0.11604394694141332,-0.0495317668842382,0.008290357616674389,0.001204276408697612,-5.4309377717876383e-05,-0.00203754951718745
10437,-1.9842842519130777,-0.7830583137017839,0.9371632494747906,-0.7241764869631055,-0.28115354960643585,-0.12323163325663004,0.06119893976453497,0.024051580170548714,-0.010806469512989681,0.001521090171582799,-0.00016710302575963316,0.0002448712620272415,-0.0005063602539762556,0.0003193128112460629,-4.600025823061637e-05,0.0003626043425055996,-0.0002911117476928658,-8.111100109360184e-05,-2.5244850181574756e-05,-0.0001688197815290828
10438,-1.3412542470520177,0.7497781632389321,0.9732379369770564,0.8263532781821222,0.7817276523906506,0.20105254035085549,0.2972040328811065,0.4878503577326287,-0.3391768428698406,0.09940446796241323,-0.04716650830923829,0.00872296065001091,-0.002171534757190551,-0.0008486679286671364,-0.0003013111209888787,0.00019456088199166049,-0.00015685342868803116,0.0016390073239098456,-6.530235508029094e-05,-0.0004598066967057326
10439,0.30904106615661703,2.801099488997094,0.038387553283088155,0.6083235414033947,-0.7056351972898416,0.32975080243138366,-0.6032754158500746,0.2441724700950549,0.022054809149011177,-0.5390870795951646,0.05594235820511129,0.44000788745000446,-0.43112626869865583,0.24305417722606046,-0.10126696118329793,0.02329645498306816,-0.004257196010966972,-0.005805190236513209,-0.0008234024399796678,-0.003906347221397867
1044,14.809225240732028,-2.1237714399392797,0.5117142973564334,0.6973889518499553,-0.310209703568546,0.14359649542092182,0.14581412368240151,-0.07524002890434874,0.03385678938943775,-0.04212990828498296,0.011302249536959331,-0.026227688586341478,0.020354238048465922,-0.006602003351813669,-0.008390515979746884,0.03889312322186909,0.05304043795409133,-0.049269567664320744,0.02324486974398087,0.05525619405040765
10440,-0.020664479062941006,2.9367309081054684,0.3615155248756345,1.5736614823493709,-0.5363942111932692,-0.9449705453168663,-0.07099931008985591,-0.591109899830928,-0.09968033953302449,0.7009086018682102,-0.7596237892000725,0.2521603083542146,-0.08147243271454224,0.019706477588558938,-0.01000480955396345,0.001902692815217159,0.00011516939438266054,0.001051398090343496,-0.0007684068839106415,0.00013833725977610103
10441,11.595382744090573,-1.0282495293633844,-0.035000521040875886,0.1444984127073326,-0.16754981158611976,0.16647421485540823,0.04391565410586814,-0.08871129459521299,-0.04849853193255812,0.02123559994893237,0.09944052157154352,-0.005050878864541938,-0.006397350996612235,-0.04627387718053905,-0.007990529786122207,0.03942736597257858,-0.017281723813144453,0.031044193520861487,-0.017757817478503277,-0.04487555355129089
10442,10.058773133629925,-0.47164972191608495,-0.0456072757549139,0.11599130634532451,0.16602468685733973,-0.25911642965925985,-0.035571327977879416,-0.14368251539854446,-0.040916636340361454,0.0037403456420427254,-0.14414739464196255,-0.008494578946205913,-0.05011272512830445,-0.012726113159701671,-0.01831104666935449,-0.025419889074577626,-0.003563273888389599,0.0046521238708044765,-0.1016186419752396,0.0017214659780632757
10443,9.208768646672771,-0.18070731263077944,-0.02340488323241354,0.2189215764059707,0.14912456034799432,-0.35186023508279507,-0.07854782418297933,-0.05131269733345904,0.1067124133146359,0.03942301376214554,-0.1748155068912526,-0.12699155126968645,-0.06594495045906759,-0.004090494835870423,-0.03998845420481668,0.06476799448580245,0.027795546555952125,0.052879483113457235,-0.03790184439223406,-0.03243277064932244
10444,-1.3095109551580773,0.8188146254461759,0.9637270517997324,0.8895827240565521,0.7993661819447927,0.1667168706022405,0.36627608516672283,0.5547406442123285,-0.3793833856593071,0.11026207294202561,-0.05218617356559329,0.009803598156984035,-0.0024564000739317905,-0.0009513402957939634,-0.0004014334356307271,0.000293416513391213,-0.00011556905961028802,0.0018344017477057483,-9.073071422623404e-05,-0.000497199292501351
10445,-1.9842842519130777,-0.7830583137017839,0.9371632494747906,-0.7241764869631055,-0.28115354960643585,-0.12323163325663004,0.06119893976453497,0.024051580170548714,-0.010806469512989681,0.001521090171582799,-0.00016710302575963316,0.0002448712620272415,-0.0005063602539762556,0.0003193128112460629,-4.600025823061637e-05,0.0003626043425055996,-0.0002911117476928658,-8.111100109360184e-05,-2.5244850181574756e-05,-0.0001688197815290828
10446,-1.9842842519130777,-0.7830583137017839,0.9371632494747906,-0.7241764869631055,-0.28115354960643585,-0.12323163325663004,0.06119893976453497,0.024051580170548714,-0.010806469512989681,0.001521090171582799,-0.00016710302575963316,0.0002448712620272415,-0.0005063602539762556,0.0003193128112460629,-4.600025823061637e-05,0.0003626043425055996,-0.0002911117476928658,-8.111100109360184e-05,-2.5244850181574756e-05,-0.0001688197815290828
10447,-1.8189126843449757,-0.3451436126372735,1.020853092578078,-0.23768741294463647,0.2217280482007547,0.2919328967942012,-0.2565142435495445,-0.14659588705537302,0.06288128701746142,-0.013014179983000184,0.005535685445743148,-0.0019381039318151487,0.00040094933549987403,0.00031558379033117407,0.0004650884072581517,-0.0003867372161555045,-0.0004849710039872588,-0.0003668039539275843,0.00011899463311663658,-9.190035944596961e-05
10448,-1.9842842519130777,-0.7830583137017839,0.9371632494747906,-0.7241764869631055,-0.28115354960643585,-0.12323163325663004,0.06119893976453497,0.024051580170548714,-0.010806469512989681,0.001521090171582799,-0.00016710302575963316,0.0002448712620272415,-0.0005063602539762556,0.0003193128112460629,-4.600025823061637e-05,0.0003626043425055996,-0.0002911117476928658,-8.111100109360184e-05,-2.5244850181574756e-05,-0.0001688197815290828
